"css-175oi2r href","css-9pa8cd src","css-175oi2r href 2","css-1jxf684","css-1jxf684 2","css-1jxf684 3","css-146c3p1 href","css-146c3p1","css-1jxf684 4","css-1jxf684 href","css-1jxf684 5","css-1jxf684 6","css-175oi2r href 4","css-1jxf684 7"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940824724646572362","Jul 3","Murakoze.","","28","1","https://x.com/reg_rwanda/status/1940824724646572362/analytics",""
"https://x.com/SwahabaMuhamma2","https://pbs.twimg.com/profile_images/1823375336026873857/7-OVSKz8_bigger.jpg","https://x.com/SwahabaMuhamma2","Swahaba Muhammad","@SwahabaMuhamma2","·","https://x.com/SwahabaMuhamma2/status/1940824361818378518","Jul 3","@reg_rwanda","https://x.com/reg_rwanda","Murakoze","2","https://x.com/SwahabaMuhamma2/status/1940824361818378518/analytics","529"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940824495968997787","Jul 3","murakoze.","","505","","https://x.com/reg_rwanda/status/1940824495968997787/analytics",""
"https://x.com/nsabimanacalli4","https://pbs.twimg.com/profile_images/1580969809210216449/l87sEG3V_bigger.jpg","https://x.com/nsabimanacalli4","Testa cos&","@nsabimanacalli4","·","https://x.com/nsabimanacalli4/status/1940824369087107417","Jul 3","","","RWAMAGANA mutwibuke tumaze umwanyaa wabuze","1","https://x.com/nsabimanacalli4/status/1940824369087107417/analytics","163"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940824435520630809","Jul 3","Mwiriwe, turimo kubikemura, mube mutwihanganiye. Murakoze.","","146","","https://x.com/reg_rwanda/status/1940824435520630809/analytics",""
"https://x.com/pdg_kaberuka","https://pbs.twimg.com/profile_images/1916966606757822464/UxT3Taki_bigger.jpg","https://x.com/pdg_kaberuka","𝐏𝐃𝐆","@pdg_kaberuka","·","https://x.com/pdg_kaberuka/status/1940823979864084840","Jul 3","","","Mudufashe hano kayonza,nyamirama turi mu kizima","1","https://x.com/pdg_kaberuka/status/1940823979864084840/analytics","24"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940824217089724645","Jul 3","","","63","1","https://x.com/reg_rwanda/status/1940824217089724645/analytics",""
"https://x.com/Yvess345","https://pbs.twimg.com/profile_images/1860741664668581889/g7iLbj8L_bigger.jpg","https://x.com/Yvess345","yves250","@Yvess345","·","https://x.com/Yvess345/status/1940823824934883535","Jul 3","","","I kayonza umuriro wabuze","1","https://x.com/Yvess345/status/1940823824934883535/analytics","257"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940823969411797083","Jul 3","","","271","1","https://x.com/reg_rwanda/status/1940823969411797083/analytics",""
"https://x.com/uwayezu_yvonne","https://pbs.twimg.com/profile_images/1683555824243814407/nZeVului_bigger.jpg","https://x.com/uwayezu_yvonne","wayz wa Yezu","@uwayezu_yvonne","·","https://x.com/uwayezu_yvonne/status/1940823043817042320","Jul 3","","","Karongi, Rubengera natwe muturwaneho","1","https://x.com/uwayezu_yvonne/status/1940823043817042320/analytics","150"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940823241033187815","Jul 3","Mwiriwe, turimo kubikemura, mube mutwihanganiye. Murakoze.","","142","","https://x.com/reg_rwanda/status/1940823241033187815/analytics",""
"https://x.com/TNgezahayo33272","https://pbs.twimg.com/profile_images/1747987470594060288/mdANsGTD_bigger.png","https://x.com/TNgezahayo33272","Theoneste NGEZAHAYO","@TNgezahayo33272","·","https://x.com/TNgezahayo33272/status/1940822688169447548","Jul 3","","","Ese bizakemuka ryari ko bibaye ubwa 2 amasaha amwe?","1","https://x.com/TNgezahayo33272/status/1940822688169447548/analytics","208"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940822883619819643","Jul 3","Mwiriwe, turimo kubikemura, mube mutwihanganiye. Murakoze.","","195","","https://x.com/reg_rwanda/status/1940822883619819643/analytics",""
"https://x.com/nsigaye49","https://pbs.twimg.com/profile_images/1885531017760374784/ETfY5-Uq_bigger.jpg","https://x.com/nsigaye49","Mao Tse Toung","@nsigaye49","·","https://x.com/nsigaye49/status/1940822379456090476","Jul 3","","","Muyumbu ntamuriro mudufashe","1","https://x.com/nsigaye49/status/1940822379456090476/analytics","351"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940822706590826644","Jul 3","Mwiriwe, turimo kubikemura, mube mutwihanganiye. Murakoze.","","337","1","https://x.com/reg_rwanda/status/1940822706590826644/analytics",""
"https://x.com/SibomanaBonif13","https://pbs.twimg.com/profile_images/1930907880594497536/CuhxMmyz_bigger.jpg","https://x.com/SibomanaBonif13","TOP MININGS","@SibomanaBonif13","·","https://x.com/SibomanaBonif13/status/1940821976114925924","Jul 3","","","It is about 40 minutes without any light.
What causes that?
This is unusual thing to a big company like","1","https://x.com/SibomanaBonif13/status/1940821976114925924/analytics","27"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940822211805495513","Jul 3","Hello. Our technical team is working on it. Kindly bear with us. Thank you.","","26","1","https://x.com/reg_rwanda/status/1940822211805495513/analytics","1"
"https://x.com/_vancelona_","https://pbs.twimg.com/profile_images/1897029237665665024/1zBsCp5U_bigger.jpg","https://x.com/_vancelona_","Van.","@_vancelona_","·","https://x.com/_vancelona_/status/1940821760968200207","Jul 3","","","Hafi kimironko yose ubu numwijima, Muturwaneho nyaboneka.","1","https://x.com/_vancelona_/status/1940821760968200207/analytics","324"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940821860536799693","Jul 3","Mwiriwe neza, turimo kubikemura, mube mutwihanganiye. Murakoze.","","317","2","https://x.com/reg_rwanda/status/1940821860536799693/analytics",""
"https://x.com/FREE_MURERA","https://pbs.twimg.com/profile_images/1923831725882331136/Bxbrg0JF_bigger.jpg","https://x.com/FREE_MURERA","Umufana wa Rayon","@FREE_MURERA","·","https://x.com/FREE_MURERA/status/1940821271023178245","Jul 3","","","Ubuse abateka kumashanyarazi turaburara","1","https://x.com/FREE_MURERA/status/1940821271023178245/analytics","377"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940821481396883699","Jul 3","Mwiriwe neza, turimo kubikemura, mube mutwihanganiye. Murakoze.","","365","2","https://x.com/reg_rwanda/status/1940821481396883699/analytics","1"
"https://x.com/Austin_K_m","https://pbs.twimg.com/profile_images/1894458931772084225/lZReR-Lc_bigger.jpg","https://x.com/Austin_K_m","Ruhetamacumu","@Austin_K_m","·","https://x.com/Austin_K_m/status/1940821103116742671","Jul 3","","","Ikayonza turi mukizima pe nimudufashe","1","https://x.com/Austin_K_m/status/1940821103116742671/analytics","387"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940821175917334631","Jul 3","Mwiriwe neza, turimo kubikemura, mube mutwihanganiye. Murakoze.","","332","1","https://x.com/reg_rwanda/status/1940821175917334631/analytics",""
"https://x.com/Emmanue43044315","https://pbs.twimg.com/profile_images/1105017112874106880/mbPSWJk1_bigger.jpg","https://x.com/Emmanue43044315","Emmanuel","@Emmanue43044315","·","https://x.com/Emmanue43044315/status/1940820710211178925","Jul 3","@reg_rwanda","https://x.com/reg_rwanda","Mwiriwe","1","https://x.com/Emmanue43044315/status/1940820710211178925/analytics","28"
"https://x.com/i/status/1940820710211178925","","","Show more replies","","","","","","","","","",""
"https://x.com/Emmanue43044315","https://pbs.twimg.com/profile_images/1105017112874106880/mbPSWJk1_bigger.jpg","https://x.com/Emmanue43044315","Emmanuel","@Emmanue43044315","·","https://x.com/Emmanue43044315/status/1940821048578265410","Jul 3","","","Murakoze cyane","1","https://x.com/Emmanue43044315/status/1940821048578265410/analytics","17"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940821130887225641","Jul 3","murakoze","","13","","https://x.com/reg_rwanda/status/1940821130887225641/analytics",""
"https://x.com/umperukacyera0","https://pbs.twimg.com/profile_images/1898736070704959488/pqJMdoAr_bigger.jpg","https://x.com/umperukacyera0","UMPERUKA CYERA","@umperukacyera0","·","https://x.com/umperukacyera0/status/1940819222634156201","Jul 3","","","Igihugu cyose ngo umuriro wabuze Ariko ??","12","https://x.com/umperukacyera0/status/1940819222634156201/analytics","2.9K"
"https://x.com/KWIZERAGBenoit","https://pbs.twimg.com/profile_images/1941299011077525504/N8mrcVja_bigger.jpg","https://x.com/KWIZERAGBenoit","KWIZERA GATO Benoit","@KWIZERAGBenoit","·","https://x.com/KWIZERAGBenoit/status/1940820214951956596","Jul 3","@reg_rwanda","https://x.com/reg_rwanda","mutabare Ubu mbuze aho nca.","2","https://x.com/KWIZERAGBenoit/status/1940820214951956596/analytics","68"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940820319339794840","Jul 3","Mwiriwe neza, turimo kubikemura, mube mutwihanganiye. Murakoze.","","30","1","https://x.com/reg_rwanda/status/1940820319339794840/analytics","2"
"https://x.com/pdg_kaberuka","https://pbs.twimg.com/profile_images/1916966606757822464/UxT3Taki_bigger.jpg","https://x.com/pdg_kaberuka","𝐏𝐃𝐆","@pdg_kaberuka","·","https://x.com/pdg_kaberuka/status/1940820200397705592","Jul 3","","","Hano kayonza, I Nyamirama byagoranye","2","https://x.com/pdg_kaberuka/status/1940820200397705592/analytics","33"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940820270354448857","Jul 3","Mwiriwe neza, turimo kubikemura, mube mutwihanganiye. Murakoze.","","46","2","https://x.com/reg_rwanda/status/1940820270354448857/analytics","2"
"https://x.com/eddy_mugem66140","https://pbs.twimg.com/profile_images/1700412910273515520/ZF8jjWAN_bigger.jpg","https://x.com/eddy_mugem66140","Eddy Mugemana","@eddy_mugem66140","·","https://x.com/eddy_mugem66140/status/1940820050585571421","Jul 3","","","Kimironko natwe hashize umwanya ugiye","1","https://x.com/eddy_mugem66140/status/1940820050585571421/analytics","191"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940820189974815140","Jul 3","Mwiriwe neza, turimo kubikemura, mube mutwihanganiye. Murakoze.","","191","","https://x.com/reg_rwanda/status/1940820189974815140/analytics",""
"https://x.com/Ira_claudette","https://pbs.twimg.com/profile_images/1898712141537882112/OeILdoXj_bigger.jpg","https://x.com/Ira_claudette","Iradukunda Claudette","@Ira_claudette","·","https://x.com/Ira_claudette/status/1940819968117166116","Jul 3","@reg_rwanda","https://x.com/reg_rwanda","Dear","1","https://x.com/Ira_claudette/status/1940819968117166116/analytics","160"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940820151940878470","Jul 3","Mwiriwe neza, turimo kubikemura, mube mutwihanganiye. Murakoze.","","33","1","https://x.com/reg_rwanda/status/1940820151940878470/analytics",""
"https://x.com/MansurYazidi","https://pbs.twimg.com/profile_images/1423601063542804480/lXLCEgKw_bigger.jpg","https://x.com/MansurYazidi","igitego","@MansurYazidi","·","https://x.com/MansurYazidi/status/1940819638642004263","Jul 3","","","I huye nta muriro dufite peuh , isaha ni gice irashize utaragaruka","1","https://x.com/MansurYazidi/status/1940819638642004263/analytics","355"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940820023603613733","Jul 3","Mwiriwe neza, turimo kubikemura, mube mutwihanganiye. Murakoze.","","344","","https://x.com/reg_rwanda/status/1940820023603613733/analytics",""
"https://x.com/HATEGEKIMA97834","https://pbs.twimg.com/profile_images/1828281727501950976/Gwuq5VdA_bigger.jpg","https://x.com/HATEGEKIMA97834","AFRICAN NYAWE","@HATEGEKIMA97834","·","https://x.com/HATEGEKIMA97834/status/1940819835556188245","Jul 3","@reg_rwanda","https://x.com/reg_rwanda","Mwadufashije Ko tumaze igihe kinini ntamuriro dufite in Musanze district kinigi and Nyange sector rwose hashize hafi 1hours ntawo mudufashe
0788648960","1","https://x.com/HATEGEKIMA97834/status/1940819835556188245/analytics","10"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940819944675201172","Jul 3","Mwiriwe neza, turimo kubikemura, mube mutwihanganiye. Murakoze.","","16","","https://x.com/reg_rwanda/status/1940819944675201172/analytics",""
"https://x.com/AnnickNicky","https://pbs.twimg.com/profile_images/1700895390776639488/zHLplfWn_bigger.jpg","https://x.com/AnnickNicky","Nicky","@AnnickNicky","·","https://x.com/AnnickNicky/status/1940819571621220642","Jul 3","","","The same time always…why always us? What is exactly the problem?","1","https://x.com/AnnickNicky/status/1940819571621220642/analytics","219"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940819804816039952","Jul 3","Hello. Our technical team is working on it. Kindly bear with us. Thank you.","","212","1","https://x.com/reg_rwanda/status/1940819804816039952/analytics",""
"https://x.com/Maombe192940","https://pbs.twimg.com/profile_images/1780919773422882816/-We9e4OJ_bigger.jpg","https://x.com/Maombe192940","Maombe","@Maombe192940","·","https://x.com/Maombe192940/status/1940819429144875357","Jul 3","","","Kimisagara nyarugenge  hashize umwanya munini nta muriro rwose muturwaneho","1","https://x.com/Maombe192940/status/1940819429144875357/analytics","225"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940819539417301247","Jul 3","Mwiriwe neza, turimo kubikemura, mube mutwihanganiye. Murakoze.","","227","","https://x.com/reg_rwanda/status/1940819539417301247/analytics",""
"https://x.com/YNyamirambo","https://pbs.twimg.com/profile_images/1899765917032038400/AycbW9lK_bigger.jpg","https://x.com/YNyamirambo","Eng. Yemi Nyamirambo. #Team PK","@YNyamirambo","·","https://x.com/YNyamirambo/status/1940814417224257884","Jul 3","@reg_rwanda","https://x.com/reg_rwanda","Harya za story twumvaga tukiri abana ukuntu ngo umuntu azirika insinga kuri battery yimodoka akajugunya muri toilet bikabyara electricity ni gute 

Byakunda cg ni ikibeshyo twabeshywe 

Uyu muriro wa","5","https://x.com/YNyamirambo/status/1940814417224257884/analytics","977"
"https://x.com/Inkotanyi_t6","https://pbs.twimg.com/profile_images/1939779599551909888/yNhLc_3Y_bigger.jpg","https://x.com/Inkotanyi_t6","Dore mbese","@Inkotanyi_t6","·","https://x.com/Inkotanyi_t6/status/1940818889589641369","Jul 3","","","Abantu binyamirambo nushake ntugaruke","1","https://x.com/Inkotanyi_t6/status/1940818889589641369/analytics","56"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1940819436946313480","Jul 3","Mwiriwe neza, turimo kubikemura, mube mutwihanganiye. Murakoze.","","38","1","https://x.com/reg_rwanda/status/1940819436946313480/analytics","1"
"https://x.com/ChristianMugabo","https://pbs.twimg.com/profile_images/1509220753555787778/L14ur67b_bigger.jpg","https://x.com/ChristianMugabo","Chris06","@ChristianMugabo","·","https://x.com/ChristianMugabo/status/1940819181232181474","Jul 3","@reg_rwanda","https://x.com/reg_rwanda","Ese kuki uyu mu tekinisiye wa","1","https://x.com/ChristianMugabo/status/1940819181232181474/analytics","83"
